transaction_id,customer_id,timestamp,amount,merchant_category,location,transaction_type,device_type,is_fraud,fraud_type,age,income,account_balance,account_age_days,credit_score,transaction_frequency,amount_to_income_ratio,amount_to_balance_ratio,hour,day_of_week,is_weekend
TXN_00004436,CUST_000369,2025-05-25 16:57:04.976572,40.922512468079745,healthcare,local,purchase,web,0,,40.68431764078673,47171.232366446864,59653.062690045954,1096,450.6781176589385,20,0.010410373547210049,0.000686008573955555,16,6,1
TXN_00001148,CUST_000303,2026-01-22 09:27:03.802972,286.1340692361856,online,local,transfer,mobile,0,,42.890292961821324,45284.07705294085,2214.0396515124476,1990,660.5894453115234,14,0.07582375647890656,0.12923619910814274,9,3,0
TXN_00005570,CUST_000315,2025-05-27 14:45:05.284432,1484.7873877657282,gas,local,purchase,web,0,,21.6337628047864,52506.20161641891,44877.82593532079,2186,649.4403981170954,14,0.3393398894734969,0.033085100644261296,14,1,0
TXN_00007944,CUST_000399,2025-09-10 12:06:05.926329,1595.9971750799393,grocery,local,withdrawal,mobile,0,,28.155783603035832,20000.0,12150.019304159356,3244,727.5767217403177,16,0.9575983050479635,0.13135758348413293,12,2,0
TXN_00000782,CUST_000449,2025-10-18 17:29:03.682204,900.647237597931,retail,regional,purchase,mobile,0,,43.36382626811668,42622.548745086366,10543.264003868697,1322,726.6196009174107,13,0.25356922965384887,0.0854239481499706,17,5,1
TXN_00007967,CUST_000233,2025-11-16 12:09:05.932927,267.0235793792826,gas,local,purchase,mobile,0,,36.62653510590356,43748.70640623368,2477.2404857880592,1119,557.6867389542151,8,0.07324291883736288,0.10779073768219039,12,6,1
TXN_00000632,CUST_000414,2025-07-27 14:38:03.615438,53.433635004698154,grocery,national,purchase,web,0,,30.239060252067517,31796.52072989518,8137.316802625242,1671,807.8783576612252,20,0.020165842215985486,0.006566493145192469,14,6,1
TXN_00001341,CUST_000187,2025-10-25 14:07:03.872891,606.6602844293874,online,local,purchase,web,0,,41.64599998137855,62678.62203841061,18025.110972580005,1489,619.2905115288899,24,0.11614683246691954,0.033656396643118904,14,5,1
TXN_00006231,CUST_000470,2025-09-01 11:15:05.464483,1615.4692777257515,grocery,local,purchase,mobile,0,,31.082553331391797,24919.55056928046,4988.315744789242,3212,794.7035459921203,13,0.7779286098605094,0.323850646265377,11,0,0
TXN_00008416,CUST_000119,2025-02-28 14:25:06.050150,738.1542642689107,restaurant,regional,purchase,web,0,,45.353563829485864,47683.16703080043,166930.2461269383,2026,708.3928185325964,19,0.1857647409515667,0.004421932402277764,14,4,0
TXN_00004917,CUST_000073,2025-10-29 12:09:05.100682,41.804033013300575,education,local,purchase,web,0,,44.170452656022896,36551.43658208932,2178.6308052967242,3612,850.0,7,0.013724450885342798,0.01918821349246779,12,2,0
TXN_00007737,CUST_000342,2025-06-13 13:07:05.867026,597.7431570053404,retail,local,purchase,web,0,,46.709800632136506,57482.00503958299,1250.656553657324,318,655.4934110999849,13,0.12478545031831623,0.47794348916762663,13,4,0
TXN_00005477,CUST_000003,2025-02-26 11:13:05.250312,365.1205872977876,restaurant,regional,purchase,mobile,0,,32.29068439416157,37562.59807830965,956.1145429541859,2909,763.4339265502543,17,0.11664387640170974,0.3818795456971551,11,2,0
TXN_00003361,CUST_000041,2025-12-22 10:21:04.626215,356.4170601846246,grocery,local,withdrawal,pos,0,,34.05521979598632,20000.0,65143.610751136766,2997,471.2328388068218,18,0.21385023611077475,0.005471251225944749,10,0,0
TXN_00002929,CUST_000014,2025-12-27 12:37:04.495369,1062.5358053028133,retail,regional,withdrawal,web,0,,26.57536287347177,30827.7003472304,4500.022925503485,2705,503.64850518678816,13,0.413603010280307,0.23611786492930623,12,5,1
TXN_00004001,CUST_000034,2025-05-02 12:43:04.825924,503.81894021516644,online,local,transfer,mobile,0,,56.375492924316404,25881.718942702384,793.7408164108396,1171,615.6870935895902,18,0.2335945033622537,0.6347398669673429,12,4,0
TXN_00004663,CUST_000242,2026-01-16 14:25:05.044458,351.07948840909387,restaurant,regional,purchase,mobile,0,,30.337110761130482,23332.250325276244,4800.728494485567,2610,614.4916101775954,16,0.18056354625790888,0.07313046109822018,14,4,0
TXN_00004040,CUST_000116,2026-01-25 16:13:04.834088,397.1087020939188,education,local,transfer,web,0,,27.351354472321788,65808.76173750818,68237.96578358402,2139,592.9253706250523,15,0.0724113978034479,0.005819468642329474,16,6,1
TXN_00002735,CUST_000132,2025-05-03 14:07:04.401382,1363.4297005934586,online,regional,purchase,web,0,,31.677213922443464,35857.408478846184,6250.693408613501,1419,581.1840309899727,17,0.456283850428668,0.21812455218402532,14,5,1
TXN_00001564,CUST_000446,2025-04-07 16:03:03.965178,225.76784902901898,healthcare,local,purchase,web,0,,65.65623591082539,26341.5461621717,2253.0610556138404,240,658.5284233493352,15,0.10284947480565315,0.10020494050371358,16,0,0
TXN_00003332,CUST_000249,2025-04-10 12:13:04.618356,279.1777323940031,education,local,purchase,web,0,,23.25253704671276,54467.083607059125,18083.590549585482,1740,612.3004840832964,17,0.061507475099949145,0.015438180356301116,12,3,0
TXN_00005764,CUST_000178,2025-08-17 14:35:05.344629,1674.519444100248,gas,local,withdrawal,atm,0,,45.94849536755444,20000.0,3735.4216250955683,2560,743.1776097408706,14,1.0047116664601488,0.4482812416275516,14,6,1
TXN_00004606,CUST_000364,2025-11-12 09:14:05.026222,1632.1041285996819,restaurant,regional,purchase,web,0,,31.448978947797382,62924.36283019502,1723.9925507527641,2284,761.3360505943939,15,0.3112506613066245,0.9467002208838082,9,2,0
TXN_00006560,CUST_000167,2025-03-01 18:49:05.552796,86.87672785098405,entertainment,local,transfer,mobile,0,,33.235975980458136,58802.49461414734,223191.29378457746,679,723.4244289702979,7,0.01772919229112072,0.0003892478347960867,18,5,1
TXN_00007735,CUST_000190,2025-11-29 16:09:05.867026,420.34334691839257,restaurant,local,purchase,mobile,0,,48.11682303935853,48420.80296056017,210.4286446094612,1980,668.5767492086771,12,0.10417258398480628,1.9975576409690625,16,5,1
TXN_00008490,CUST_000045,2025-03-01 10:22:06.075989,468.8581836937472,grocery,international,withdrawal,atm,0,,55.103518996018636,56641.21317218035,17053.254595105638,2990,606.669659309744,19,0.09933223335492317,0.027493765549498783,10,5,1
TXN_00002541,CUST_000268,2025-10-26 09:15:04.319328,1323.5515356152903,online,national,payment,pos,0,,18.0,174359.45259374555,39501.155893951865,3051,672.3238914129159,14,0.09109123819280222,0.03350665330322506,9,6,1
TXN_00007752,CUST_000020,2025-05-02 09:44:05.876685,324.0188342688865,restaurant,local,purchase,mobile,0,,41.436032388584785,22986.31997747607,20554.235874074817,670,633.9062623136937,17,0.1691539148083142,0.015764090489862163,9,4,0
TXN_00000524,CUST_000439,2025-05-28 16:39:03.575976,13.64471447030094,utilities,regional,withdrawal,mobile,0,,34.146888491752826,49822.46337930106,12518.072274635731,3243,641.6606378871116,13,0.00328640060201512,0.0010900012534636044,16,2,0
TXN_00005794,CUST_000159,2025-10-30 13:33:05.349994,1548.5396684380335,restaurant,local,purchase,pos,0,,37.05165165881863,20000.0,3642.203420178593,2420,709.4754341665285,24,0.92912380106282,0.4251656181142408,13,3,0
TXN_00004219,CUST_000414,2025-08-16 12:51:04.900978,17.006886628638494,entertainment,regional,payment,mobile,0,,30.239060252067517,31796.52072989518,8137.316802625242,1671,807.8783576612252,20,0.006418395310521596,0.0020899870364088284,12,5,1
TXN_00002954,CUST_000059,2025-10-17 12:47:04.500622,200.54133956401824,healthcare,local,purchase,pos,0,,37.884213872929735,54812.64848863088,176077.42862003823,2512,623.0593165555442,15,0.043904028378912746,0.0011389383701006406,12,4,0
TXN_00009559,CUST_000370,2025-06-06 16:37:06.364561,145.93934177651514,restaurant,local,transfer,mobile,0,,40.33543246881695,61111.45915702911,10479.673070651237,2953,619.9618259480229,13,0.02865701662953581,0.013925944138965973,16,4,0
TXN_00008338,CUST_000030,2025-11-09 12:24:06.033371,369.2284662180137,restaurant,local,purchase,mobile,0,,42.88156797396776,20000.0,1373.4781097202003,2589,699.4995654191695,14,0.22153707973080822,0.26882733958769206,12,6,1
TXN_00003563,CUST_000397,2025-11-18 13:28:04.683705,279.04841897015535,healthcare,local,purchase,atm,0,,21.590981917839247,20000.0,788.0997631903172,2428,777.1071649674262,12,0.1674290513820932,0.35407753180959695,13,1,0
TXN_00003749,CUST_000265,2025-12-13 20:11:04.752832,1171.666325183666,restaurant,local,purchase,mobile,0,,33.98416949781887,47187.30194180641,12174.90616460044,2076,676.5886298059334,20,0.29796142868145836,0.0962361688331023,20,5,1
TXN_00006161,CUST_000319,2026-01-27 12:07:05.447845,41.9819667018725,retail,local,transfer,web,0,,47.17902778946189,36433.346325966464,61652.05010911974,869,718.3569323200478,16,0.013827541283612965,0.0006809500515808867,12,1,0
TXN_00002203,CUST_000358,2025-03-17 17:41:04.220903,528.584119846518,healthcare,local,transfer,pos,0,,33.010745628782544,21144.312934920832,18930.518221535778,1422,643.9268589614506,12,0.2999865475733873,0.02792232698866051,17,0,0
TXN_00003961,CUST_000238,2025-07-07 10:17:04.818116,683.4228016748683,restaurant,local,withdrawal,pos,0,,39.40744776081609,91043.42217028282,5795.291325845712,2397,615.0683203881803,16,0.09007870557369388,0.11792725563716779,10,0,0
TXN_00000411,CUST_000263,2025-05-13 11:29:03.521188,81.83472376538735,restaurant,local,purchase,mobile,0,,24.619529283812085,37442.354080015226,16999.30615834755,1552,679.3262103246797,19,0.026227429052298756,0.004814003760100657,11,1,0
TXN_00007214,CUST_000414,2025-07-13 11:39:05.733596,46.29378880523797,gas,local,transfer,pos,0,,30.239060252067517,31796.52072989518,8137.316802625242,1671,807.8783576612252,20,0.01747126581495909,0.005689072937445766,11,6,1
TXN_00008879,CUST_000126,2025-11-05 10:09:06.182749,1307.55017782572,online,local,purchase,web,0,,18.0,29636.250250858233,1280.7433526935315,916,632.2259678512594,19,0.5294395208939855,1.020930676763468,10,2,0
TXN_00004226,CUST_000193,2025-07-02 11:26:04.900978,660.2793603309104,restaurant,national,purchase,mobile,0,,31.990003802539434,70551.41903182465,18663.8730926919,2246,647.2841566595923,21,0.11230606602535978,0.035377403020890236,11,2,0
TXN_00005353,CUST_000445,2025-11-25 17:56:05.230797,192.3464260730067,grocery,local,purchase,mobile,0,,40.39368695398768,103055.55850717486,1768.4535802708265,1096,620.3953899678763,25,0.022397211235485017,0.10876532368101524,17,1,0
TXN_00000220,CUST_000157,2025-05-25 17:34:03.444726,108.46124241407702,education,regional,purchase,pos,0,,48.34385256572774,20000.0,114972.40966393409,2179,666.9693792352019,17,0.06507674544844622,0.0009433675673242885,17,6,1
TXN_00003689,CUST_000188,2025-05-13 14:57:04.731935,2604.778258964998,grocery,regional,purchase,web,0,,38.497399078541676,25201.505608860123,6022.712216561157,271,612.0242660019758,14,1.2402964962772223,0.43249256569198513,14,1,0
TXN_00000242,CUST_000298,2025-08-08 16:10:03.451866,1026.6294689837441,healthcare,regional,transfer,mobile,0,,47.5998115108566,30980.38985046998,2714.5494097798883,1659,754.7912969130579,17,0.39765650746380254,0.37819516759762695,16,4,0
TXN_00006296,CUST_000270,2026-01-24 14:44:05.483121,568.330741662531,utilities,regional,purchase,web,0,,33.376948095275694,59981.00933925519,268301.49443898123,2364,669.2282674399041,22,0.11370213631078349,0.00211825410384281,14,5,1
TXN_00009277,CUST_000474,2025-06-21 09:56:06.287588,90.50192855541441,utilities,local,transfer,web,0,,22.51454041263286,33119.614875528256,583.3991824018467,656,540.4893948064399,17,0.032790935122480075,0.15512865167691728,9,5,1
TXN_00002440,CUST_000363,2025-03-12 10:33:04.285424,102.63900816989906,grocery,regional,withdrawal,web,0,,36.50438378918203,64906.262569562554,2399.7367463386927,2557,850.0,13,0.018976105683465635,0.042770944907393124,10,2,0
TXN_00002534,CUST_000484,2026-02-11 13:25:04.319328,193.56072866020168,grocery,local,withdrawal,mobile,0,,40.756156874119554,40113.76608373986,21466.439633492362,3597,613.6080606510363,13,0.057903532145886935,0.009016899493579943,13,2,0
TXN_00002023,CUST_000433,2025-03-04 15:53:04.150129,138.9189488735783,entertainment,regional,purchase,mobile,0,,34.334631654634485,64876.89101890421,1208.0842731909042,1427,678.3751023661501,20,0.02569524156139343,0.11499110778642345,15,1,0
TXN_00008481,CUST_000366,2025-06-05 17:17:06.075989,4999.431167284576,grocery,local,purchase,mobile,0,,43.4436993895181,39323.5742877287,5944.837781651268,3292,706.0481398804935,16,1.5256287123964811,0.8409701577922465,17,3,0
TXN_00008699,CUST_000354,2025-03-19 12:29:06.132476,263.6550713450692,grocery,regional,purchase,web,0,,43.45407847789668,53880.73887031333,9188.79367612308,3456,791.0459145203504,17,0.05871970062912449,0.028693110394912045,12,2,0
TXN_00008401,CUST_000201,2025-12-03 12:15:06.050150,138.60071187401203,grocery,local,purchase,web,0,,23.87944277009382,69147.0888330085,4297.471297586193,3592,759.9904950917883,19,0.02405319689603743,0.0322516899535458,12,2,0
TXN_00005069,CUST_000425,2025-12-20 09:36:05.151068,830.4283426373229,retail,local,withdrawal,pos,0,,57.1148365796558,26224.98861253226,3130.919108007556,2242,589.349661178426,10,0.37998644189632885,0.26523468476507145,9,5,1
TXN_00000088,CUST_000134,2025-08-21 09:41:03.400913,219.23362715653752,restaurant,international,purchase,web,0,,37.50059369537063,20000.0,5592.7921198696395,2666,581.8015752002201,8,0.1315401762939225,0.03919931627311182,9,3,0
TXN_00000136,CUST_000044,2025-10-08 10:32:03.418809,346.3289998882773,restaurant,regional,purchase,mobile,0,,22.927791422003576,20000.0,46035.4168270907,3252,729.1662693962936,18,0.20779739993296636,0.0075230990345779,10,2,0
TXN_00005526,CUST_000305,2025-03-28 14:08:05.276183,802.5777957888172,restaurant,local,purchase,web,0,,37.56375057814966,23623.406945515548,1728.4462044614108,141,613.3768460681738,8,0.4076860535687489,0.46433484230936933,14,4,0
TXN_00009417,CUST_000446,2025-10-09 15:55:06.326227,284.9690758966915,online,local,withdrawal,mobile,0,,65.65623591082539,26341.5461621717,2253.0610556138404,240,658.5284233493352,15,0.12981883788094123,0.12648084932569767,15,3,0
TXN_00005701,CUST_000344,2025-10-25 20:04:05.326016,821.8299789308329,online,regional,purchase,mobile,0,,33.24695814161984,26998.50393066723,2682.5436040431973,441,580.1511204276306,14,0.3652780084591254,0.30636220700835953,20,5,1
TXN_00004618,CUST_000272,2025-12-26 09:48:05.032292,1390.6148759383193,grocery,national,purchase,web,0,,43.70114944217597,47008.755170024524,3095.7256212825678,1797,693.192254467394,17,0.3549844800378943,0.44920482176394677,9,4,0
TXN_00004350,CUST_000228,2025-03-01 13:17:04.945315,220.95118551529052,online,national,purchase,web,0,,23.929847235475016,65307.58723026952,2224.1262769801,1590,686.354594068736,9,0.040598869727567856,0.0993429140252307,13,5,1
TXN_00002552,CUST_000080,2025-12-19 15:29:04.325923,356.76255096695974,online,national,purchase,mobile,0,,41.11253739603327,67755.6769340364,34505.810597002164,449,658.2054871152798,17,0.06318512049951822,0.010339202145796133,15,4,0
TXN_00008282,CUST_000127,2025-10-09 12:00:06.016444,280.8464050254853,online,local,withdrawal,atm,0,,41.93380269057367,28505.302731581047,4760.289313853559,2926,693.0840244333748,18,0.118229120105854,0.058997759696696656,12,3,0
TXN_00007182,CUST_000109,2025-09-10 16:16:05.726150,1786.71517370641,retail,local,transfer,web,0,,39.08081156630277,20000.0,67579.54932642286,2697,545.7515125772861,18,1.072029104223846,0.026438696196037285,16,2,0
TXN_00000690,CUST_000107,2025-05-22 14:36:03.641604,462.39136004194734,retail,national,purchase,mobile,0,,30.410203790502898,38243.88214943144,3635.0929881146417,430,677.1578837195374,21,0.14508716188442336,0.12720207201130468,14,3,0
TXN_00007190,CUST_000264,2025-09-11 10:59:05.726150,144.0143381428391,restaurant,regional,purchase,mobile,0,,43.52398995486351,55689.91309546807,1681.1171643761652,2839,529.8969833923074,14,0.031032048025492507,0.08566585434649372,10,3,0
TXN_00008536,CUST_000131,2025-06-11 14:17:06.083292,2672.3918898954607,grocery,regional,purchase,atm,0,,56.61128519492979,35593.59641501701,947.5098633997018,2803,490.85953525037115,19,0.9009683175824199,2.8204370140346784,14,2,0
TXN_00006620,CUST_000398,2025-04-02 13:05:05.566264,198.29382746977726,online,national,transfer,pos,0,,33.26637901640248,22617.442306898567,10110.313978846345,178,657.6988419724893,14,0.1052075604902304,0.01961302367905333,13,2,0
TXN_00002678,CUST_000395,2025-08-20 12:43:04.377588,326.28148655100557,grocery,local,purchase,mobile,0,,29.402055449261624,50023.0859874947,6089.037736053312,3593,600.2732386077662,17,0.07827141731301573,0.053585065603894436,12,2,0
TXN_00004305,CUST_000384,2025-10-05 11:50:04.926068,92.21864402281129,online,local,purchase,mobile,0,,64.75267302451894,112824.64718029404,76184.04219251146,2716,702.7902648942897,16,0.009808350887243179,0.0012104719225816552,11,6,1
TXN_00008251,CUST_000418,2025-09-12 14:13:06.014538,218.6935103405739,grocery,national,transfer,mobile,0,,39.667744752226206,41181.18698483409,6054.737497492952,404,574.4208499841637,19,0.06372623802838305,0.036119404091610414,14,4,0
TXN_00002417,CUST_000136,2025-08-11 10:06:04.282864,994.0230237877861,grocery,local,purchase,mobile,0,,37.526815731543024,56395.69611894556,74145.14875887593,582,802.3684199440604,17,0.2115104007280132,0.013406447224489401,10,0,0
TXN_00000722,CUST_000170,2025-12-15 09:42:03.661112,571.7974341229989,grocery,local,withdrawal,web,0,,18.0,20000.0,1748.2086790215656,2905,850.0,8,0.3430784604737993,0.3270761900364329,9,0,0
TXN_00003330,CUST_000430,2025-05-20 09:02:04.618356,1269.9775786052185,retail,national,purchase,mobile,0,,31.6367707464372,20000.0,1128.6541885267789,159,826.6655489291436,16,0.7619865471631311,1.125214074882323,9,1,0
TXN_00005281,CUST_000108,2026-01-22 10:38:05.201012,2760.7517852370993,restaurant,local,purchase,mobile,0,,22.02732151510085,61486.715766547386,7636.290817782353,1019,718.1500697372625,7,0.5387996579396008,0.36153046696548496,10,3,0
TXN_00003254,CUST_000080,2025-07-18 14:24:04.584712,389.648342284962,grocery,local,purchase,atm,0,,41.11253739603327,67755.6769340364,34505.810597002164,449,658.2054871152798,17,0.06900942207354306,0.01129225297257078,14,4,0
TXN_00007831,CUST_000291,2025-04-16 13:55:05.898740,151.73256411430688,online,local,purchase,web,0,,43.123596648074454,20000.0,1989.3575997161852,673,679.789491647869,23,0.09103953846858412,0.07627214138672406,13,2,0
TXN_00003166,CUST_000340,2025-07-10 10:07:04.566599,101.48004250477499,utilities,local,transfer,mobile,0,,29.303626764355293,60873.86757208558,71067.1431107757,116,660.6174969746502,18,0.02000465156276218,0.001427945996739918,10,3,0
